Experiment,SubNum,Include,rt_0.0,rt_0.1,rt_0.2,rt_0.3,rt_0.4,rt_0.5,rt_0.6,rt_0.7,rt_0.8,rt_0.9,rt_1.0,response_mean_0.0,response_mean_0.1,response_mean_0.2,response_mean_0.3,response_mean_0.4,response_mean_0.5,response_mean_0.6,response_mean_0.7,response_mean_0.8,response_mean_0.9,response_mean_1.0,difference_mean_0.0,difference_mean_0.1,difference_mean_0.2,difference_mean_0.3,difference_mean_0.4,difference_mean_0.5,difference_mean_0.6,difference_mean_0.7,difference_mean_0.8,difference_mean_0.9,difference_mean_1.0,response_std_0.0,response_std_0.1,response_std_0.2,response_std_0.3,response_std_0.4,response_std_0.5,response_std_0.6,response_std_0.7,response_std_0.8,response_std_0.9,response_std_1.0,response_median_0.0,response_median_0.1,response_median_0.2,response_median_0.3,response_median_0.4,response_median_0.5,response_median_0.6,response_median_0.7,response_median_0.8,response_median_0.9,response_median_1.0,difference_median_0.0,difference_median_0.1,difference_median_0.2,difference_median_0.3,difference_median_0.4,difference_median_0.5,difference_median_0.6,difference_median_0.7,difference_median_0.8,difference_median_0.9,difference_median_1.0,response_mad_0.0,response_mad_0.1,response_mad_0.2,response_mad_0.3,response_mad_0.4,response_mad_0.5,response_mad_0.6,response_mad_0.7,response_mad_0.8,response_mad_0.9,response_mad_1.0,key_press_p1_x_0.0,key_press_p1_x_0.1,key_press_p1_x_0.2,key_press_p1_x_0.3,key_press_p1_x_0.4,key_press_p1_x_0.5,key_press_p1_x_0.6,key_press_p1_x_0.7,key_press_p1_x_0.8,key_press_p1_x_0.9,key_press_p1_x_1.0,key_press_p1_y_0.0,key_press_p1_y_0.1,key_press_p1_y_0.2,key_press_p1_y_0.3,key_press_p1_y_0.4,key_press_p1_y_0.5,key_press_p1_y_0.6,key_press_p1_y_0.7,key_press_p1_y_0.8,key_press_p1_y_0.9,key_press_p1_y_1.0,correlation_x_0.0,correlation_x_0.1,correlation_x_0.2,correlation_x_0.3,correlation_x_0.4,correlation_x_0.5,correlation_x_0.6,correlation_x_0.7,correlation_x_0.8,correlation_x_0.9,correlation_x_1.0,correlation_y_0.0,correlation_y_0.1,correlation_y_0.2,correlation_y_0.3,correlation_y_0.4,correlation_y_0.5,correlation_y_0.6,correlation_y_0.7,correlation_y_0.8,correlation_y_0.9,correlation_y_1.0,Sim_x_mean,Sim_x_std,Sim_x_min,Sim_x_max,Sim_y_mean,Sim_y_std,Sim_y_min,Sim_y_max,,,,,,,,,,,
4,2,1,2933,2629.6,2538.2,4339.4,2499,3102,3084,2798.6,2633.2,2190.2,2264.6,0,0,0,20,0,40,80,80,100,100,100,0,-10,-20,-10,-40,-10,20,10,20,10,0,0,0,0,44.72135955,0,54.77225575,44.72135955,44.72135955,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,-10,-20,-30,-40,-50,40,30,20,10,0,0,0,0,32,0,48,32,32,0,0,0,4.6,11.8,8.8,8.8,13.2,10.8,6.8,5.4,6.4,5.4,6.6,7.6,22.6,18.2,15,18.6,14.2,17.2,13.6,8.6,11.8,14.4,0.119549673,0.210721329,0.076826926,-0.010534568,0.176623826,0.031961145,-0.111833377,0.281027359,-0.069143146,0.326494337,-0.069636559,0.139843556,-0.233565281,0.139993422,0.059130502,0.032042239,0.128236896,-0.333568229,0.272922769,0.111279341,-0.032628701,0.227119419,6.781818182,1.707184265,2,11,6.963636364,1.527084324,4,10,91,94.4,90,89.8,69,86.4,77.6,81.4,90,96.8,97
4,3,1,3282,7121.6,4727.2,2864.2,1936.4,2504.4,2668.6,5514,4380.6,3492.4,2410.2,0,0,0,0,40,40,40,40,60,80,60,0,-10,-20,-30,0,-10,-20,-30,-20,-10,-40,0,0,0,0,54.77225575,54.77225575,54.77225575,54.77225575,54.77225575,44.72135955,54.77225575,0,0,0,0,0,0,0,0,100,100,100,0,-10,-20,-30,-40,-50,-60,-70,20,10,0,0,0,0,0,48,48,48,48,48,32,48,1.6,0.8,3,2.4,2.2,2.8,2,2.8,1.6,4,3.6,4.2,6.8,6.8,4,4.6,4,2.8,3,4,5.4,4.4,-0.219467735,0.286485007,-0.123944153,0.179420549,0.176107166,0.052447457,0.432758527,-0.034242173,-0.206552723,0.04805068,0.068222243,0.123899983,-0.087402973,-0.020937451,-0.051757545,0.059128924,0.209025288,0.011024527,0.045232772,-0.071518056,0.098445769,0.196857319,6.981818182,1.929218889,3,11,6.909090909,1.554833887,4,11,100,100,76.2,85.2,73.4,46.4,85.4,54,75.8,74.2,100
4,4,1,3557.6,5787.2,4029.4,3817,4498.8,3029.4,3893.2,3145,2948.2,3411.8,2774.8,0,0,20,20,0,80,100,100,100,100,100,0,-10,0,-10,-40,30,40,30,20,10,0,0,0,44.72135955,44.72135955,0,44.72135955,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,-10,-20,-30,-40,50,40,30,20,10,0,0,0,32,32,0,32,0,0,0,0,0,9.8,8.6,14.6,10,11.8,12,13.6,13.4,26.8,24.4,21.2,3.2,5.4,15,5.4,7,11.8,11.4,16,24.6,23,24.2,-0.06389738,0.069322193,-0.136141801,-0.298048333,-0.041397828,0.008792576,-0.038699285,-0.036271207,-0.034730638,-0.139915901,0.085259336,0.109136346,0.061389324,-0.071751168,0.109224255,-0.064712389,-0.166827525,0.026394568,-0.163063688,-0.002715166,0.082896255,-0.107061335,6.781818182,1.62948423,4,11,6.854545455,1.809626336,3,11,98,86.2,57.2,81.2,73.8,66.8,87.6,75.4,93.6,99,100
4,5,1,4071,4385,5032.8,3927,4166,4268.6,3662.6,3388.4,4859.8,3547.4,11133.8,0,0,0,20,40,0,100,100,100,100,80,0,-10,-20,-10,0,-50,40,30,20,10,-20,0,0,0,44.72135955,54.77225575,0,0,0,0,0,44.72135955,0,0,0,0,0,0,100,100,100,100,100,0,-10,-20,-30,-40,-50,40,30,20,10,0,0,0,0,32,48,0,0,0,0,0,32,4.8,8.8,11.6,12.6,14,11.2,12.2,6.4,9.2,5.8,6.4,9.2,5.8,5.6,11.6,2.2,7.4,7,4.4,4.8,5.4,5.6,-0.139373193,-0.144002184,-0.020560458,0.027907372,0.174082298,-0.049644379,0.084965723,-0.080971085,0.049663637,-0.108854349,0.005639743,-0.055108147,-0.120227346,0.223995808,-0.192991657,0.129016515,0.087229558,0.209294572,-0.07582349,-0.079793566,-0.092415903,-0.086388404,7.072727273,1.814086296,3,11,6.872727273,1.622236059,3,10,95.2,97.6,97.4,90,76.8,72.6,94.4,98,99.2,99.6,99.6
4,7,1,3445.4,6380.6,3521.4,5068.4,8467.4,4160.4,4350,2849.8,3591.2,3120.2,2632.6,0,0,0,0,0,0,60,60,50,40,60,0,-10,-20,-30,-40,-50,0,-10,-30,-50,-40,0,0,0,0,0,0,54.77225575,54.77225575,57.73502692,54.77225575,54.77225575,0,0,0,0,0,0,100,100,50,0,100,0,-10,-20,-30,-40,-50,40,30,-30,-90,0,0,0,0,0,0,0,48,48,50,48,48,11.8,18.6,14.4,3,5.2,5.2,7.4,4.8,6.6,3,6.6,4.4,2,7.8,4,3.8,5.2,5.6,5.6,6.2,2.4,4.2,-0.129270551,0.01763574,-0.190412731,0.223100457,0.108037362,0.111612812,0.004150383,-0.036804098,-0.264053587,-0.203729885,-0.072979902,0.087098901,-0.210516658,0.051514732,0.344108851,-0.004635915,0.091624335,-0.027376497,-0.120926392,-0.041049518,0.038700923,0.107977811,6.654545455,1.530168011,3,11,7,1.721325932,3,11,100,86.6,67.8,98,84,86.6,76,74.8,75.2,96.6,99.8
4,8,1,3309.8,3548.8,3825.8,3649.2,4019.2,6413.4,3216.6,2885,5778.2,3642.6,2881.8,0,0,0,20,40,60,100,100,100,100,100,0,-10,-20,-10,0,10,40,30,20,10,0,0,0,0,44.72135955,54.77225575,54.77225575,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,-10,-20,-30,-40,50,40,30,20,10,0,0,0,0,32,48,48,0,0,0,0,0,41.6,41.4,49,38.6,33.2,26.2,23.2,26,21.6,22.6,32.8,6.4,7.4,9.4,8.6,13.2,10.8,7.4,4.8,4.8,7,5.8,-0.110156179,-0.012013081,-0.090688888,0.0425289,0.085955793,-0.014629023,-0.107157438,0.062647621,0.081232843,0.174442236,0.059010617,-0.102756954,0.105974179,0.088268602,-0.03040134,0.051964753,0.101281885,-0.038058872,-0.057009291,0.060150564,0.097282208,0.05878736,7.363636364,1.49522247,4,10,6.981818182,1.694117372,4,11,99.4,83.2,63.8,58,40,43.6,66,90,86.6,96,100
4,11,1,4568.6,2050.6,3241.6,3735.2,2645,2660.2,2346.8,2632.4,3728.2,3594,2338.6,0,0,0,0,40,60,100,100,100,100,100,0,-10,-20,-30,0,10,40,30,20,10,0,0,0,0,0,54.77225575,54.77225575,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,-10,-20,-30,-40,50,40,30,20,10,0,0,0,0,0,48,48,0,0,0,0,0,25.8,30.4,13.8,18.8,20,19.2,13.4,12.6,10.2,16.6,15.8,10.2,25,26.2,8.4,9,12.8,11,9.6,13.6,13.4,14.4,0.020072797,-0.152208539,0.060214933,-0.070707389,-0.101730743,0.008140853,0.131544397,-0.127840576,-0.078442925,0.007611791,-0.054236945,-0.025197796,-0.053478854,0.045359229,0.119137859,-0.039052355,-0.046374969,0.022464375,-0.087126184,0.122959515,-0.055283787,-0.118349338,6.781818182,1.760586067,2,11,6.818181818,1.806274138,2,11,85.4,75.8,76.2,56.6,61,49.8,76.4,74.8,92.2,83.8,95.8
4,12,1,1474.4,1731.2,1776.4,1455.8,2455.2,2346,1431.4,5067.2,1553.2,1542.4,1455,0,0,0,0,0,0,0,60,100,100,100,0,-10,-20,-30,-40,-50,-60,-10,20,10,0,0,0,0,0,0,0,0,54.77225575,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-10,-20,-30,-40,-50,-60,30,20,10,0,0,0,0,0,0,0,0,48,0,0,0,14.6,20.6,19.8,23,32.2,39.2,18.8,24.4,19.8,24.4,27,6.6,10,10.6,8,8.4,11.2,11.6,12.6,13.4,13.4,15.6,-0.093161335,-0.079026833,-0.032336201,-0.125794307,-0.044077043,-0.064024851,-0.184770485,-0.067644095,-0.145334328,-0.184543346,-0.064963493,-0.112860686,-0.114387551,-0.061644701,-0.029630957,-0.120282296,-0.091782312,-0.208766319,-0.074847429,-0.011834374,-0.136210521,-0.021312787,7.018181818,1.789795241,3,10,7.236363636,1.924150956,3,11,100,99.8,96,99,98.4,89,86,61,80.8,93,100
4,13,1,2166.4,3584.8,2191.8,2607.2,2316.8,2347.4,3012.4,2920.8,2127,2329.6,1975.2,0,0,0,0,20,20,40,100,100,100,100,0,-10,-20,-30,-20,-30,-20,30,20,10,0,0,0,0,0,44.72135955,44.72135955,54.77225575,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-10,-20,-30,-40,-50,-60,30,20,10,0,0,0,0,0,32,32,48,0,0,0,0,13,12.8,15.4,14.6,11.4,9.8,10.4,9.2,10.4,10,11,12.8,9.2,7.4,6.4,5.2,6.4,7.2,8.4,7.6,8.2,9.6,0.071913224,-0.150143604,0.153521891,-0.078035492,-0.161188696,-0.021961125,-0.038747312,0.049711567,-0.116769436,0.041668425,-0.0881716,0.013927646,-0.011350272,-0.051878494,-0.047033031,-0.002186304,-0.127515417,-0.08311584,0.135344744,-0.320944412,0.042529485,-0.093499326,6.927272727,1.513574937,3,10,7.109090909,1.728548173,4,12,100,96.8,89,80.8,53,70.2,30.6,46.2,56.4,70.6,100
4,16,1,2136.4,2557.2,2534.8,4043.8,2525,2605.6,2450.2,2201.2,2081.6,2615,2313.4,0,0,20,20,20,60,80,100,100,100,100,0,-10,0,-10,-20,10,20,30,20,10,0,0,0,44.72135955,44.72135955,44.72135955,54.77225575,44.72135955,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,-10,-20,-30,-40,50,40,30,20,10,0,0,0,32,32,32,48,32,0,0,0,0,11.2,8.2,9.4,7.8,13.2,11,10.6,12.6,11.6,11.8,11.8,5.8,11.8,6.6,6.6,7.8,10.6,10,5.4,9.6,8,9.2,-0.001189558,0.160958342,0.135506328,0.100869398,-0.092465512,0.069699093,0.03763768,0.19371955,-0.034768106,0.262081881,0.068835315,-0.039040333,0.121147658,0.155027135,0.074710744,0.067745094,0.071357647,-0.017312273,0.054859402,0.054723636,0.007442412,0.127887704,7.072727273,1.46381725,4,10,6.909090909,1.590163365,4,10,89.6,76,80.2,69.4,56.2,66.8,75.8,94.2,100,100,100
4,17,1,2239,2131.6,2097.2,2628.2,2934.4,2824.4,3064.4,3055.8,2924.2,3177.6,3219.2,0,0,0,0,0,0,40,100,100,100,100,0,-10,-20,-30,-40,-50,-20,30,20,10,0,0,0,0,0,0,0,54.77225575,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-10,-20,-30,-40,-50,-60,30,20,10,0,0,0,0,0,0,0,48,0,0,0,0,12,9.2,14.4,10.4,10.8,12,18.8,9.2,9,8.8,6.8,12.6,13.8,18.8,19.2,21.2,22.4,13.4,20,8.4,10,9.4,0.202317041,0.006397932,0.083647259,-0.049313587,0.15861361,0.02735266,0.096140843,0.218591609,0.076684754,0.183999805,-0.264333246,-0.008106323,-0.174839863,-0.040394825,-0.097973284,0.021640321,-0.153159197,-0.172485025,-0.041049781,-0.047956194,-0.105501978,0.07519593,7,1.478237188,3,10,7.036363636,2.063470973,3,11,97.4,97.8,86.2,95.2,69.2,68,57.4,73.8,86.2,95.4,96
4,18,1,2674.8,2282.2,3084.8,3177.4,2633,4352,3699,2220.2,2193.6,2353.4,2229.6,0,0,0,0,20,0,80,100,100,100,100,0,-10,-20,-30,-20,-50,20,30,20,10,0,0,0,0,0,44.72135955,0,44.72135955,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,-10,-20,-30,-40,-50,40,30,20,10,0,0,0,0,0,32,0,32,0,0,0,0,9.6,9.4,7,6.2,5.6,6.2,7.2,7.4,7.8,7.2,10.6,8.6,6.6,4.8,6,5.6,7.6,9.8,12.4,11.4,11.2,9.8,0.20554022,0.038695294,0.159997598,0.224770505,-0.032946936,-0.009053814,0.097927676,0.030601152,0.160462774,-0.103362258,-0.154583296,-0.098217351,0.086019138,-0.085818255,0.230894173,0.06459349,-0.093860065,-0.298168289,-0.032836307,0.077901601,0.102172747,-0.168773202,7.290909091,1.685150035,2,11,6.945454545,1.809626336,2,11,100,92,87.6,67,72.2,58.4,65,81,89.2,94.8,100
4,19,1,3723.4,4808.2,5070.6,3263.8,3586.2,5689.2,2797.2,3998.6,3255,11271.4,3100.8,0,0,0,0,0,20,20,60,80,80,100,0,-10,-20,-30,-40,-30,-40,-10,0,-10,0,0,0,0,0,0,44.72135955,44.72135955,54.77225575,44.72135955,44.72135955,0,0,0,0,0,0,0,0,100,100,100,100,0,-10,-20,-30,-40,-50,-60,30,20,10,0,0,0,0,0,0,32,32,48,32,32,0,27.4,32.2,21,25.4,18.4,23.2,32.8,31.6,22.8,25,27.8,27.6,20,22.2,28.4,29.8,29.2,23,29.2,35.6,24.8,25.2,-0.027630023,0.017427433,-0.140495704,-0.008567249,-0.078522768,-0.083872596,0.003809152,-0.148720322,-0.041439978,-0.022540211,0.005640709,0.189468252,0.033688256,0.005629443,0.027660588,-0.093695102,-0.151229959,0.110962602,0.154113948,0.060497972,0.135778118,-0.08479711,6.927272727,1.642655319,4,11,6.818181818,1.622651113,3,10,85.2,81.8,80.4,78.4,81.2,72.2,73.4,67.6,73.8,74.8,97.2
4,20,1,3230,3512.2,3248.4,3643.6,3204.4,3172.2,3034.2,3105,3474.2,4252,3235.8,0,20,40,40,40,80,60,80,80,80,60,0,10,20,10,0,30,0,10,0,-10,-40,0,44.72135955,54.77225575,54.77225575,54.77225575,44.72135955,54.77225575,44.72135955,44.72135955,44.72135955,54.77225575,0,0,0,0,0,100,100,100,100,100,100,0,-10,-20,-30,-40,50,40,30,20,10,0,0,32,48,48,48,32,48,32,32,32,48,3.8,5.8,6.2,3.2,3.6,2.4,2.4,4.6,3.4,4.8,3.2,3,2.8,8.4,3.2,3.2,3,2.8,5.2,4.6,4.8,4.4,0.052395501,0.035631965,-0.298427887,0.228430794,-0.147805209,0.112912084,-0.197603496,-0.009742541,-0.207965969,-0.051654025,-0.044015155,0.240053443,0.182201343,0.04487021,-0.257888828,0.035986624,0.120081953,0.048292207,0.024851079,-0.087314928,0.250395632,-0.017575408,7.181818182,1.754263685,3,10,6.527272727,1.79355374,3,11,75.2,72,79.2,66.4,78,87.6,82.2,92.4,96.4,92.8,99
4,21,1,2780.4,3754.4,3108.6,3425.4,3157.2,3546,4905.2,3012.2,3250.4,4040.6,2892.6,0,0,0,0,40,20,40,100,100,100,100,0,-10,-20,-30,0,-30,-20,30,20,10,0,0,0,0,0,54.77225575,44.72135955,54.77225575,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-10,-20,-30,-40,-50,-60,30,20,10,0,0,0,0,0,48,32,48,0,0,0,0,17.4,20.6,17,16.2,31.2,15.8,22.2,10.8,4.8,5.4,5.2,11.4,5,21.2,9.8,2,14.8,10.4,3.2,4,9,4,0.107258888,-0.064217014,0.101899231,0.108382215,-0.16424796,-0.08777509,-0.131879669,0.030096246,0.339065577,-0.174706498,-0.060763238,0.080727919,0.131126044,0.157153936,-0.084358646,0.153436246,0.186130063,0.159055073,-0.021840994,0.095182404,0.034438696,0.109897436,7.163636364,1.771833497,3,13,6.854545455,1.768219253,3,11,96,95,94.8,84.4,84,69.6,70.2,94.4,94.8,96.4,96.6
4,22,1,4134.6,3792.8,4459.8,3804,4513.8,4544.6,4790.6,9327.6,3662.2,5371,6120.4,0,0,0,0,0,40,40,100,100,100,100,0,-10,-20,-30,-40,-10,-20,30,20,10,0,0,0,0,0,0,54.77225575,54.77225575,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-10,-20,-30,-40,-50,-60,30,20,10,0,0,0,0,0,0,48,48,0,0,0,0,10.6,11.8,12.4,14,15.6,11.6,11,10.6,16,15.8,10.8,10.8,10.8,12.2,12,10.8,9,14,10.8,16.6,15.2,11,-0.032614087,-0.002801855,-0.042935938,-0.075399909,-0.178779343,-0.011911292,-0.232145631,-0.085399168,-0.07445245,-0.067203133,0.020704668,0.079152739,-0.078380036,0.183029862,-0.04977031,0.020942844,0.048959705,-0.114965736,0.021244588,0.002757722,-0.111841699,-0.064430407,6.545454545,2.007561464,3,11,7.090909091,1.808137237,2,11,91.2,95.8,91.8,91.4,82,64.6,71.6,72.8,82.6,89.2,94.2
4,23,1,4048,3789,4265,4214.4,5164,4732.8,5066.2,6173.2,4677.2,4333,4596.2,0,0,0,0,0,20,100,100,100,100,100,0,-10,-20,-30,-40,-30,40,30,20,10,0,0,0,0,0,0,44.72135955,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,-10,-20,-30,-40,-50,40,30,20,10,0,0,0,0,0,0,32,0,0,0,0,0,12.4,7.4,7,9.2,6,5.6,4.6,6.2,7.6,9.4,9.6,14.2,7,8.6,8.2,15.4,8.6,6,8.2,8.4,8.4,11.8,0.084892224,0.167768664,-0.027488387,0.16388704,0.255731398,0.165735262,-0.022472202,-0.042856972,0.084932422,0.093894082,0.039601575,-0.034489542,0.076187908,0.041937358,0.11894314,-0.036049179,0.038150808,0.022456119,0.091280176,0.136347176,-0.098582973,0.030689282,6.763636364,1.731661976,3,11,6.981818182,1.80011223,3,11,94.6,88.4,93.6,73.8,75.2,45,55.2,95.8,100,100,100
4,24,1,9315.2,5136.6,3947,5185.2,3520,5361.4,3237.6,9328.2,5666.8,8898.2,7458.8,20,0,0,20,0,20,80,100,100,80,100,20,-10,-20,-10,-40,-30,20,30,20,-10,0,44.72135955,0,0,44.72135955,0,44.72135955,44.72135955,0,0,44.72135955,0,0,0,0,0,0,0,100,100,100,100,100,0,-10,-20,-30,-40,-50,40,30,20,10,0,32,0,0,32,0,32,32,0,0,32,0,9,8.6,9.6,10.6,13.2,12.4,7,8.2,7.2,7.8,7,6.2,5.6,6,4.4,7,5.4,5.4,5.4,4,5.8,5.2,-0.208299651,0.022827186,-0.011508839,0.204565597,0.126708267,-0.086759774,0.008100143,0.235518204,-0.102534546,-0.081987801,0.007376316,-0.112364222,0.131147814,0.146082179,0.130574885,0.222334042,0.030589998,0.193450152,0.190382074,-0.04605211,-0.083975815,0.082781218,7.072727273,1.687146895,4,11,6.818181818,1.806274138,2,11,96.8,86.8,89.2,73.8,66.6,65,43.2,57.8,77.2,80.8,100
4,25,1,1531.2,1618.2,1496.8,1430.2,2048.6,1939.2,1234.2,5436.4,1474.2,1255,1435,0,40,60,60,75,100,100,80,100,100,100,0,30,40,30,35,50,40,10,20,10,0,0,54.77225575,54.77225575,54.77225575,50,0,0,44.72135955,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-10,80,70,60,50,40,30,20,10,0,0,48,48,48,37.5,0,0,32,0,0,0,30.2,23,21.8,24,27.8,16.2,20.6,22.6,28.6,27.8,27.8,28,20.6,27.2,25.6,28,19,26.8,24.2,30.6,31.2,37.6,-0.072368544,-0.15960437,-0.27868132,-0.190703038,-0.119116966,-0.063028742,-0.215952485,-0.055363611,-0.030819512,-0.119333609,0.056383818,-0.088181749,-0.210880318,-0.218529745,-0.242218198,-0.034477099,-0.180216021,-0.121556909,-0.157395706,0.046149846,-0.082196666,0.037068219,7.181818182,1.764788405,3,12,7.090909091,1.713483859,4,11,89,54.8,54.6,62.4,43.2,24.8,50.6,40.2,64.2,95,100
4,26,1,2536.8,2071,2326.2,2742.2,2159.4,2739.8,2394,2086.4,2164.4,2214.8,2081,0,0,20,0,40,60,100,100,100,100,100,0,-10,0,-30,0,10,40,30,20,10,0,0,0,44.72135955,0,54.77225575,54.77225575,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,-10,-20,-30,-40,50,40,30,20,10,0,0,0,32,0,48,48,0,0,0,0,0,31.4,21.8,23.4,19.4,13.4,12.4,5.6,5.8,7.8,10.8,11.8,22.4,18,16.2,11.8,9.2,11.2,6,5.6,7.8,8.2,8.6,-0.117676055,-0.018286513,-0.207321092,-0.226374184,-0.116146354,-0.106514589,0.003683847,0.036060418,-0.166940601,0.068437355,0.051569472,-0.145988175,0.01279505,-0.104052571,0.011558712,0.001356182,0.135696981,-0.023001465,0.00795755,0.201829482,-0.154327832,0.102414475,6.327272727,1.678342938,3,11,6.8,2.003700281,3,11,91.4,78.4,62.8,60,60,58.6,95.6,97.6,100,99.8,100
4,27,1,2489.6,3518.6,3745.4,3265.8,2456.6,2694.6,2641,1423.8,2777.2,2171.8,2245.4,20,0,0,0,60,40,100,100,100,100,100,20,-10,-20,-30,20,-10,40,30,20,10,0,44.72135955,0,0,0,54.77225575,54.77225575,0,0,0,0,0,0,0,0,0,100,0,100,100,100,100,100,0,-10,-20,-30,60,-50,40,30,20,10,0,32,0,0,0,48,48,0,0,0,0,0,17,11,13,14.6,12.6,15.2,13,17.4,18.6,15.6,15,13,9.6,11.6,14,11.4,15,13.8,19.4,18.2,15.4,15.8,-0.020165535,0.05906689,-0.074869061,0.045848222,-0.000305811,-0.089539663,-0.015122864,0.096094389,-0.068078987,-0.00555243,0.028698716,-1.30E-05,-0.079433627,0.065724195,0.018848944,0.090883134,0.157963247,0.155575523,-0.047515097,0.008327847,-0.024717526,0.034588358,6.963636364,1.699276931,4,11,6.636363636,1.725233601,3,10,71.4,83.8,83.2,44.6,34.2,44,55.6,77,78.4,88.2,97.2
4,29,1,3222.6,4007.4,3588,3971.8,3705.2,5509.8,3709.4,3705.8,3297.2,3369.2,4238.8,0,0,0,20,60,60,60,80,100,100,100,0,-10,-20,-10,20,10,0,10,20,10,0,0,0,0,44.72135955,54.77225575,54.77225575,54.77225575,44.72135955,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,-10,-20,-30,60,50,40,30,20,10,0,0,0,0,32,48,48,48,32,0,0,0,23,18,14,10.2,10.4,12.6,7.6,9.8,7.8,9.2,9.6,24.2,16,15.8,13.8,14,14,9.2,9,9.2,9.8,11.6,0.120862446,0.007154576,0.289091992,0.19511603,0.019568946,0.081567441,0.136208142,0.086489742,0.108318849,0.148335492,-0.078364089,-0.074551139,0.031298527,-0.132700181,-0.063791501,0.044437044,0.089977544,0.154531479,0.007386463,0.177359638,0.030032737,-0.145241648,7.090909091,1.89807629,3,11,6.818181818,1.764788405,3,10,93.8,81,81.8,80.8,55,73.8,85.6,69.2,90.8,86.2,96.8
4,30,1,3861.4,4083,3882.8,4531.4,4505.6,4495,3976.8,3631.4,3848.8,3683,3245.8,0,0,20,20,60,80,100,100,100,100,100,0,-10,0,-10,20,30,40,30,20,10,0,0,0,44.72135955,44.72135955,54.77225575,44.72135955,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,-10,-20,-30,60,50,40,30,20,10,0,0,0,32,32,48,32,0,0,0,0,0,7.6,7.6,6.2,7.8,7.2,8.2,7.2,6.4,6.4,6.6,7,8,10,5.8,7.6,8.4,10.2,4.4,4.8,5,5.6,7.2,0.141119268,-0.273522965,-0.087693021,0.101448216,-0.152838555,0.125464539,0.339345172,0.026363778,0.07403161,-0.040172166,0.004526136,0.047319877,-0.09022574,0.080474238,0.008351485,0.002061516,-0.097936875,-0.137841764,0.044228229,0.06191484,0.066132285,-0.422013238,6,2.108185107,2,12,6.181818182,2.037526724,2,10,88,92.2,74,69.8,56.8,54,62,76.2,80.2,90.8,100
4,31,1,3872.6,14032,3031.8,4167.6,3330.8,5563.4,2191,3764.4,3530.8,2840.4,2837,20,20,40,20,40,60,80,80,100,100,100,20,10,20,-10,0,10,20,10,20,10,0,44.72135955,44.72135955,54.77225575,44.72135955,54.77225575,54.77225575,44.72135955,44.72135955,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,-10,-20,-30,-40,50,40,30,20,10,0,32,32,48,32,48,48,32,32,0,0,0,13,9.8,11.2,11.2,12.2,13.2,12.4,15.4,12,8,13.2,11,8.8,9.6,10,10.8,12.2,12.6,13,11.8,6.8,15.2,-0.017852392,0.018720664,-0.051410293,-0.093093248,0.056394347,-0.053181282,-0.160376537,-0.101764607,0.132320989,-0.080413946,0.073435016,-0.083666972,-0.021653778,-0.097893391,-0.092210898,0.068894345,-0.0494228,-0.017042887,-0.04000607,-0.106194259,0.063596341,0.061551141,7.036363636,1.551148157,3,10,7.036363636,1.731661976,4,11,35.6,62.4,34.2,39,37.8,30.8,41.6,33.4,29.4,53.4,90.2
4,32,1,4432.6,3622.4,4084.6,4941.8,4071.4,3922.2,5093.6,3935.2,4211.6,4425,4518.2,0,0,0,60,20,80,80,100,100,100,100,0,-10,-20,30,-20,30,20,30,20,10,0,0,0,0,54.77225575,44.72135955,44.72135955,44.72135955,0,0,0,0,0,0,0,100,0,100,100,100,100,100,100,0,-10,-20,70,-40,50,40,30,20,10,0,0,0,0,48,32,32,32,0,0,0,0,8.8,10.4,8.4,7.4,10.8,7.4,5,5.6,3.8,3.8,3.2,8.2,7.4,9.6,6,1.4,3.6,2.2,2.6,1.8,3.4,2.8,-0.209793106,0.084200199,0.183621066,0.408325303,-0.111090603,0.108449516,-0.20252916,-0.126957965,-0.046952641,-0.125442536,-0.24861287,0.080359561,0.012996414,-0.008239721,-0.118078125,0.15534421,0.148346541,0.19512047,-0.13861412,-0.140861667,0.244854912,0.037960151,5.872727273,2.055296189,3,13,5.545454545,2.106587391,1,10,13.8,25.2,28.8,51.8,36.6,63.4,58,75.8,84.8,90.4,94.6
