,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Confidence,Confidence_RT,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
1,30,1,1,229,survey-likert,229,1051781,3549.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,85,3044.0,6.0,4.0,5.0,4.0,0.0811046250099113,0.20681248339636066,5
5,30,1,5,41,survey-likert,41,257485,4454.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,98,2718.0,10.0,10.0,12.0,10.0,-0.26740837524801053,-0.1348267284208676,1
8,30,1,8,77,survey-likert,77,414814,4526.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,82,2974.0,10.0,6.0,10.0,7.0,0.13807659893468252,0.21913378677529013,2
7,30,1,7,109,survey-likert,109,549642,3346.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,88,3423.0,4.0,6.0,5.0,8.0,-0.47347386511088335,-0.06463493008089566,3
6,30,1,6,157,survey-likert,157,758046,4488.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,95,3864.0,5.0,2.0,5.0,24.0,-0.32380784617272523,-0.17439498462529346,4
9,30,1,9,237,survey-likert,237,1083350,3601.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,98,2499.0,2.0,3.0,6.0,1.0,-0.4410013361965115,-0.2964058428414995,5
13,30,1,13,33,survey-likert,33,221898,4289.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,75,2705.0,4.0,7.0,11.0,6.0,-0.140146305335081,-0.007963288795350016,1
12,30,1,12,85,survey-likert,85,450682,3551.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,87,3716.0,6.0,6.0,6.0,10.0,-0.4907692693198401,0.02967628340161363,2
14,30,1,14,117,survey-likert,117,585778,4355.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,64,3649.0,7.0,7.0,7.0,6.0,0.0737620550385258,0.29070581884967395,3
11,30,1,11,189,survey-likert,189,893525,3723.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,87,2237.0,3.0,4.0,3.0,3.0,-0.5218007004631782,-0.25601103514816675,4
10,30,1,10,225,survey-likert,225,1036551,3496.0,100.0,0.2,question_agency,question_agency_2_Lickert,80.0,57,2612.0,4.0,6.0,4.0,4.0,0.6404891143828125,0.3459634128889298,5
15,30,1,15,25,survey-likert,25,183563,6352.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,60,4987.0,6.0,8.0,7.0,5.0,0.056908232207316535,0.047538920917206795,1
16,30,1,16,69,survey-likert,69,376783,5465.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,69,8501.0,7.0,5.0,4.0,8.0,-0.12144071423025542,-0.12553083141920499,2
18,30,1,18,141,survey-likert,141,687129,3650.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,68,4215.0,2.0,8.0,14.0,7.0,0.18318873138311045,0.5292026720038345,3
17,30,1,17,153,survey-likert,153,737338,3979.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,75,7195.0,6.0,4.0,10.0,15.0,0.3354317323254487,-0.04612057008954094,4
19,30,1,19,209,survey-likert,209,972849,3211.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,77,2643.0,6.0,3.0,4.0,3.0,0.05315309681908774,-0.363332765021096,5
21,30,1,21,57,survey-likert,57,325733,3768.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,59,4271.0,6.0,6.0,17.0,20.0,0.3356768381993254,0.09136582378695675,1
24,30,1,24,81,survey-likert,81,433592,6781.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,34,4516.0,4.0,8.0,6.0,6.0,-0.3210758308895229,-0.049155423977143925,2
20,30,1,20,121,survey-likert,121,602482,3963.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,35,3503.0,7.0,10.0,5.0,8.0,-0.14725278521821647,0.003758193697904163,3
23,30,1,23,181,survey-likert,181,855483,4587.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,66,7131.0,6.0,6.0,4.0,4.0,-0.12076871108221732,0.42683021836730173,4
22,30,1,22,201,survey-likert,201,941334,3429.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,90,3690.0,3.0,6.0,4.0,4.0,-0.5107722858093239,-0.4624912332497757,5
26,30,1,26,29,survey-likert,29,201476,3909.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,48,7115.0,6.0,6.0,7.0,6.0,0.1370918854917929,-0.1228600567863819,1
25,30,1,25,105,survey-likert,105,532544,4757.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,48,4732.0,9.0,7.0,6.0,4.0,0.12087248941449424,0.4094155666813999,2
27,30,1,27,133,survey-likert,133,654235,6420.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,34,4127.0,12.0,9.0,19.0,34.0,-0.2420062786196917,0.03853768262167627,3
29,30,1,29,161,survey-likert,161,774387,3442.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,49,2688.0,5.0,7.0,5.0,4.0,0.4584141675242165,-0.45168202328838186,4
28,30,1,28,205,survey-likert,205,958009,3947.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,91,2606.0,5.0,6.0,4.0,3.0,0.15295042965865008,-0.3630955434360705,5
34,30,1,34,45,survey-likert,45,273012,4596.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,77,5623.0,8.0,7.0,11.0,7.0,0.40309933509948775,-0.3655284444275658,1
32,30,1,32,101,survey-likert,101,515701,3767.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,36,3064.0,7.0,5.0,9.0,2.0,0.2174805704249891,0.16972873558338963,2
30,30,1,30,125,survey-likert,125,618923,3910.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,64,3754.0,7.0,6.0,7.0,5.0,0.34271581996651973,0.07645823290326269,3
31,30,1,31,173,survey-likert,173,820661,3848.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,62,5153.0,5.0,6.0,5.0,4.0,0.22024508026812653,-0.2841357271500247,4
33,30,1,33,213,survey-likert,213,988278,3763.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,71,2807.0,5.0,3.0,4.0,4.0,0.5131850547473236,-0.28573161466452784,5
38,30,1,38,49,survey-likert,49,292148,4498.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,78,3975.0,6.0,7.0,10.0,6.0,0.32289444442285603,0.28643784753148893,1
36,30,1,36,89,survey-likert,89,466770,3352.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,82,3196.0,5.0,10.0,8.0,5.0,0.06093388069148775,0.2682510779728094,2
39,30,1,39,149,survey-likert,149,720583,3743.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,63,3752.0,8.0,7.0,5.0,6.0,0.020558826268506827,-0.1922819335141901,3
35,30,1,35,165,survey-likert,165,789412,3316.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,76,3156.0,4.0,4.0,5.0,4.0,0.07101225194655322,-0.36846203349787915,4
37,30,1,37,233,survey-likert,233,1067131,3248.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,82,3558.0,4.0,5.0,4.0,3.0,-0.3435805138130448,0.22719618419087637,5
41,30,1,41,61,survey-likert,61,342707,3685.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,85,3827.0,6.0,7.0,11.0,10.0,-0.0885800419976427,-0.09703306088173808,1
43,30,1,43,97,survey-likert,97,499903,3680.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,83,3007.0,7.0,9.0,6.0,4.0,0.2198352530574812,0.09918369114353295,2
42,30,1,42,113,survey-likert,113,566040,3940.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,85,6358.0,6.0,9.0,7.0,5.0,-0.08096277346744261,0.24471907451946426,3
44,30,1,44,185,survey-likert,185,875623,3935.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,75,5140.0,5.0,5.0,4.0,3.0,0.14342200542169223,0.22036844443985615,4
40,30,1,40,221,survey-likert,221,1020167,4004.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,73,3824.0,5.0,5.0,4.0,3.0,0.1764436058111906,-0.15766394971848804,5
48,30,1,48,37,survey-likert,37,237232,3602.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,6765.0,6.0,7.0,8.0,9.0,0.03654808128119483,0.1500216627562988,1
49,30,1,49,73,survey-likert,73,398329,4027.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,84,2942.0,7.0,6.0,8.0,8.0,-0.27310475973387843,0.2673413567958429,2
47,30,1,47,145,survey-likert,145,704039,3676.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,86,3772.0,6.0,4.0,8.0,5.0,0.12857679330860716,-0.014184183163487882,3
45,30,1,45,193,survey-likert,193,908381,3586.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,90,4949.0,8.0,7.0,5.0,3.0,-0.11093396239266548,0.17245230759683514,4
46,30,1,46,197,survey-likert,197,925930,3524.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,94,2941.0,3.0,3.0,4.0,3.0,0.018053019529322336,-0.24496971940573156,5
52,30,1,52,53,survey-likert,53,308333,3186.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,4614.0,9.0,7.0,10.0,11.0,-0.27448428539835934,-0.5800854290385943,1
53,30,1,53,65,survey-likert,65,358842,3285.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,3446.0,9.0,10.0,8.0,11.0,0.035131324982092746,-0.3227154043213277,2
54,30,1,54,137,survey-likert,137,670879,3471.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,3571.0,5.0,7.0,6.0,6.0,-0.5188870364529167,-0.028696468248289916,3
50,30,1,50,169,survey-likert,169,804678,3084.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,3094.0,4.0,8.0,7.0,4.0,0.4765265485315468,-0.5663784080248153,4
51,30,1,51,217,survey-likert,217,1003364,3203.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,3740.0,5.0,2.0,4.0,4.0,0.3043441296894079,-0.6121904798350875,5
2,31,1,2,33,survey-likert,33,169428,3072.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,17,1972.0,8.0,9.0,21.0,18.0,-0.023195239636663496,-0.13212826647194845,1
4,31,1,4,69,survey-likert,69,299948,3720.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,23,5697.0,9.0,8.0,4.0,4.0,-0.029557149455810526,-0.041688403158368095,2
0,31,1,0,129,survey-likert,129,544067,6456.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,58,1832.0,8.0,6.0,4.0,4.0,-0.17616960273359725,-0.1293691849374366,3
3,31,1,3,161,survey-likert,161,676144,3109.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,69,5232.0,7.0,8.0,13.0,8.0,0.043843301585146426,-0.08481144982960007,4
1,31,1,1,209,survey-likert,209,856430,3006.0,100.0,0.0,question_agency,question_agency_2_Lickert,100.0,11,5200.0,7.0,6.0,23.0,21.0,0.095816727891958,-0.03033755715182856,5
9,31,1,9,21,survey-likert,21,126157,57166.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,93,2515.0,8.0,5.0,21.0,16.0,0.004453900386993869,0.2773874777781021,1
8,31,1,8,101,survey-likert,101,421673,5415.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,44,14836.0,8.0,7.0,12.0,11.0,0.34602207171144844,-0.6149483806735622,2
7,31,1,7,109,survey-likert,109,461443,2382.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,73,1569.0,9.0,9.0,4.0,3.0,0.06065280175084883,-0.21133158690063528,3
6,31,1,6,153,survey-likert,153,635205,1964.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,74,3021.0,7.0,8.0,5.0,8.0,-0.21134637126947953,0.33700785793187504,4
5,31,1,5,217,survey-likert,217,888359,3233.0,100.0,0.1,question_agency,question_agency_2_Lickert,90.0,28,2276.0,10.0,9.0,7.0,6.0,-0.10617908218346879,0.10361574360420334,5
12,31,1,12,41,survey-likert,41,198162,2125.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,77,1185.0,6.0,5.0,14.0,10.0,0.035127854680979835,-0.013035652225467697,1
11,31,1,11,73,survey-likert,73,319275,4622.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,5,2673.0,5.0,5.0,7.0,10.0,-0.2827742659509552,-0.14112701130915856,2
13,31,1,13,125,survey-likert,125,526878,2984.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,36,1713.0,7.0,4.0,8.0,10.0,0.14180413441331055,0.024864467297488098,3
10,31,1,10,181,survey-likert,181,748257,2542.0,100.0,0.2,question_agency,question_agency_2_Lickert,80.0,28,2048.0,9.0,7.0,14.0,10.0,-0.2675920500423108,-0.004093070146376691,4
14,31,1,14,213,survey-likert,213,873543,2886.0,100.0,0.2,question_agency,question_agency_2_Lickert,80.0,25,2551.0,4.0,6.0,13.0,8.0,0.11638286053506378,-0.3560756910669953,5
16,31,1,16,53,survey-likert,53,246584,12023.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,31,1389.0,5.0,5.0,10.0,6.0,0.02195843051090325,-0.10275527283414439,1
15,31,1,15,65,survey-likert,65,285390,1792.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,87,1830.0,7.0,5.0,7.0,8.0,-0.26077964045566715,-0.17158163541228522,2
17,31,1,17,133,survey-likert,133,557447,2523.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,17,2811.0,6.0,6.0,15.0,16.0,-0.06917362831968232,0.09022253846050965,3
18,31,1,18,157,survey-likert,157,649712,2456.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,30,14289.0,8.0,5.0,9.0,6.0,-0.08468137314976837,0.0036561847771121,4
19,31,1,19,221,survey-likert,221,901717,2044.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,30,3192.0,8.0,8.0,15.0,14.0,-0.07279002668145484,-0.28059630280771264,5
22,31,1,22,37,survey-likert,37,185895,5486.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,17,1137.0,9.0,9.0,14.0,13.0,0.4266157724293235,-0.2601633807671077,1
21,31,1,21,93,survey-likert,93,388189,2369.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,27,3922.0,5.0,10.0,8.0,6.0,-0.09047721121701992,0.3069897048486,2
20,31,1,20,117,survey-likert,117,494194,3388.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,79,2804.0,8.0,9.0,8.0,8.0,0.06389490596988354,0.0257625215753609,3
24,31,1,24,193,survey-likert,193,787483,2905.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,35,2853.0,6.0,8.0,13.0,14.0,-0.4261318130422684,0.301406530802316,4
23,31,1,23,229,survey-likert,229,928704,2506.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,31,2830.0,5.0,7.0,18.0,13.0,0.308070081618826,-0.029523653554148672,5
26,31,1,26,29,survey-likert,29,155861,4263.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,37,1488.0,9.0,7.0,12.0,13.0,-0.11218285850780672,-0.36368704419696135,1
29,31,1,29,81,survey-likert,81,347814,2245.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,43,2308.0,10.0,5.0,12.0,8.0,0.09955591129473206,-0.369320204433709,2
25,31,1,25,141,survey-likert,141,594938,5109.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,25,1047.0,5.0,7.0,9.0,8.0,-0.0036588052675452054,0.253316094066205,3
27,31,1,27,173,survey-likert,173,720699,3063.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,16,1637.0,8.0,8.0,22.0,18.0,-0.05837528450513779,0.060583176151922304,4
28,31,1,28,197,survey-likert,197,812505,13137.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,33,3957.0,5.0,8.0,11.0,14.0,-0.1912453747792349,0.17199398070951688,5
31,31,1,31,57,survey-likert,57,259317,2338.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,38,1703.0,8.0,11.0,13.0,7.0,0.11150544224431398,-0.029717963805761163,1
32,31,1,32,89,survey-likert,89,373868,2635.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,59,2939.0,7.0,7.0,10.0,14.0,-0.44104499946660375,0.39179013739156154,2
30,31,1,30,145,survey-likert,145,606744,1722.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,13,1397.0,7.0,6.0,15.0,16.0,-0.13421071675713273,-0.2665284607241298,3
34,31,1,34,185,survey-likert,185,761197,1866.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,43,1650.0,6.0,5.0,12.0,14.0,-0.18755417643489022,-0.09107020457478236,4
33,31,1,33,201,survey-likert,201,827901,2394.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,55,3543.0,6.0,5.0,12.0,12.0,-0.1505782322641046,-0.08968794451901214,5
36,31,1,36,45,survey-likert,45,210119,1768.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,23,1967.0,7.0,9.0,18.0,11.0,0.13860253932923902,-0.355271517609281,1
39,31,1,39,77,survey-likert,77,334759,3805.0,0.0,0.7,question_agency,question_agency_2_Lickert,-70.0,19,1806.0,6.0,8.0,11.0,13.0,-0.21673436553895697,0.15315189177512406,2
35,31,1,35,113,survey-likert,113,480370,8337.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,25,1416.0,7.0,6.0,9.0,8.0,-0.05380232374372979,0.033195849132067135,3
38,31,1,38,169,survey-likert,169,705914,2988.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,59,2696.0,8.0,8.0,25.0,17.0,-0.11076063604411483,0.0019042176573669377,4
37,31,1,37,205,survey-likert,205,842401,1924.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,41,1981.0,3.0,5.0,14.0,16.0,-0.2661282503397062,-0.03301079066066912,5
41,31,1,41,61,survey-likert,61,272761,2733.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,7,1829.0,7.0,8.0,18.0,15.0,0.0681743416348727,-0.15060212847476612,1
42,31,1,42,105,survey-likert,105,448862,3337.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,39,1185.0,9.0,10.0,15.0,14.0,0.5139375575292354,0.31323403442652037,2
43,31,1,43,121,survey-likert,121,513266,7253.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,38,1612.0,7.0,7.0,6.0,4.0,0.07711728768933748,-0.2820434716306581,3
40,31,1,40,189,survey-likert,189,773916,2037.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,25,1623.0,6.0,10.0,13.0,15.0,0.0605931959998751,0.08648918080901997,4
44,31,1,44,233,survey-likert,233,942868,2294.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,38,2987.0,6.0,9.0,8.0,11.0,-0.05821744009622357,-0.4980489103890476,5
47,31,1,47,49,survey-likert,49,222572,1481.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,26,2984.0,9.0,7.0,9.0,6.0,-0.09226287461880026,0.29006066139757314,1
48,31,1,48,85,survey-likert,85,360571,1440.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,71,1654.0,6.0,8.0,8.0,6.0,0.0032538725472147354,0.05258722293660448,2
46,31,1,46,137,survey-likert,137,573831,4553.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,80,6977.0,7.0,4.0,7.0,6.0,-0.00896887133910537,0.053612594234801955,3
49,31,1,49,177,survey-likert,177,735203,3841.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,52,1480.0,7.0,5.0,5.0,4.0,0.03736265193497309,-0.01915739333017147,4
45,31,1,45,237,survey-likert,237,957796,2887.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,38,3443.0,6.0,7.0,11.0,12.0,-0.3414545106902975,-0.05912138125916736,5
51,31,1,51,25,survey-likert,25,141111,3434.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,95,1479.0,8.0,4.0,11.0,21.0,0.3110630525975768,0.23762763347882948,1
52,31,1,52,97,survey-likert,97,403751,2632.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,89,3497.0,10.0,8.0,14.0,18.0,0.06181991209383034,-0.13997342476141428,2
54,31,1,54,149,survey-likert,149,621750,4586.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,97,2459.0,7.0,8.0,8.0,10.0,0.21442739001976782,0.2009292600479098,3
50,31,1,50,165,survey-likert,165,692414,2003.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,94,1470.0,5.0,7.0,18.0,12.0,0.009299327022267535,-0.020442334441658352,4
53,31,1,53,225,survey-likert,225,915482,1530.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,76,1688.0,6.0,6.0,15.0,15.0,-0.22943459956871232,0.029614572840921685,5
3,32,1,3,61,survey-likert,61,400367,2915.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,22,3149.0,8.0,8.0,8.0,22.0,0.25690417110992303,0.14987734613201778,1
2,32,1,2,65,survey-likert,65,415673,3136.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,1,2784.0,5.0,5.0,22.0,10.0,-0.1262793910073521,-0.1431626779616888,2
0,32,1,0,129,survey-likert,129,687238,6924.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,26,7200.0,4.0,8.0,5.0,8.0,-0.050487364818968206,0.12530438623897938,3
4,32,1,4,165,survey-likert,165,862033,5548.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,1,4564.0,3.0,1.0,1.0,0.0,-0.47718338699050944,0.0,4
1,32,1,1,229,survey-likert,229,1160174,3640.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,19,4269.0,3.0,3.0,8.0,1.0,-0.6519195572264772,0.18941919023591458,5
7,32,1,7,33,survey-likert,33,277111,3433.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,21,9666.0,8.0,4.0,4.0,13.0,-0.16483974412610453,-0.06228071840157609,1
9,32,1,9,93,survey-likert,93,524054,3098.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,21,3550.0,13.0,7.0,9.0,10.0,-0.04663737576756861,-0.1405372229709435,2
5,32,1,5,117,survey-likert,117,630845,3721.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,18,5230.0,5.0,9.0,25.0,13.0,0.16107888936609116,0.3202743470019929,3
8,32,1,8,185,survey-likert,185,951558,3488.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,42,5648.0,6.0,6.0,6.0,1.0,0.5595336837943173,-0.06547075029316281,4
6,32,1,6,225,survey-likert,225,1140409,4372.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,24,7048.0,3.0,3.0,8.0,0.0,-0.08813445735308417,0.0,5
10,32,1,10,41,survey-likert,41,316827,3165.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,39,3998.0,7.0,9.0,10.0,12.0,-0.18210411473580365,-0.08488052379151166,1
12,32,1,12,69,survey-likert,69,430512,3035.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,11,2482.0,5.0,8.0,18.0,8.0,-0.42180265587488924,-0.20771965022374705,2
14,32,1,14,125,survey-likert,125,665635,3555.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,26,5652.0,6.0,6.0,3.0,20.0,0.3306634415952838,0.3208697330543243,3
13,32,1,13,193,survey-likert,193,990201,4902.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,34,3671.0,4.0,3.0,3.0,0.0,0.5913007413674096,0.0,4
11,32,1,11,197,survey-likert,197,1008677,5766.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,34,8865.0,4.0,3.0,8.0,8.0,0.6000479154667068,-0.06122844261347697,5
19,32,1,19,45,survey-likert,45,334218,4382.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,38,3016.0,9.0,8.0,10.0,11.0,0.4380171019746376,0.2575959312168321,1
15,32,1,15,105,survey-likert,105,575032,6330.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,34,3058.0,7.0,8.0,12.0,3.0,0.360666289656935,-0.1676518250217073,2
17,32,1,17,109,survey-likert,109,593321,6215.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,40,5864.0,7.0,4.0,5.0,16.0,0.17726202159922289,-0.44417848042440833,3
18,32,1,18,157,survey-likert,157,822463,3904.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,67,6182.0,7.0,7.0,5.0,0.0,0.4827062199738442,0.0,4
16,32,1,16,209,survey-likert,209,1067840,3878.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,80,3660.0,6.0,5.0,5.0,0.0,0.5829748794391292,0.0,5
24,32,1,24,57,survey-likert,57,386108,3930.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,21,2333.0,7.0,8.0,17.0,4.0,-0.6817710290850241,0.04950555729992903,1
